route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
240-13188,JUNE25-D08CAR-2_Saturday,60240000032608-JUNE25,,1,2409311,2400003_JUNE25,62030925-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000052047-JUNE25,,0,2409211,2400005_JUNE25,62030926-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000030408-JUNE25,,1,2400100,2400003_JUNE25,62030927-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000052110-JUNE25,,0,2400800,2400005_JUNE25,62030928-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032708-JUNE25,,1,2409111,2400003_JUNE25,62030929-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082346-JUNE25,,0,2409211,2400008_JUNE25,62030930-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082223-JUNE25,,0,2401100,2400008_JUNE25,62030931-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082304-JUNE25,,0,2409111,2400008_JUNE25,62030932-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082244-JUNE25,,0,2400900,2400008_JUNE25,62030933-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050503-JUNE25,,0,2400500,2400005_JUNE25,62030934-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082626-JUNE25,,0,2409211,2400008_JUNE25,62030935-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082526-JUNE25,,0,2409111,2400008_JUNE25,62030936-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082426-JUNE25,,0,2409311,2400008_JUNE25,62030937-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082326-JUNE25,,0,2401402,2400008_JUNE25,62030938-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032506-JUNE25,,1,2409211,2400003_JUNE25,62030939-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020531-JUNE25,,1,2400200,2400002_JUNE25,62030940-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000082726-JUNE25,,0,2409311,2400008_JUNE25,62030941-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051821-JUNE25,,0,2400100,2400005_JUNE25,62030942-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020642-JUNE25,,1,2400100,2400002_JUNE25,62030943-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032358-JUNE25,,1,2400900,2400003_JUNE25,62030944-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032319-JUNE25,,1,2409311,2400003_JUNE25,62030945-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020655-JUNE25,,1,2400600,2400002_JUNE25,62030946-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020559-JUNE25,,1,2400400,2400002_JUNE25,62030947-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020614-JUNE25,,1,2400500,2400002_JUNE25,62030948-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020628-JUNE25,,1,2400800,2400002_JUNE25,62030949-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020710-JUNE25,,1,2400700,2400002_JUNE25,62030950-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020724-JUNE25,,1,2401100,2400002_JUNE25,62030951-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020739-JUNE25,,1,2400900,2400002_JUNE25,62030952-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020904-JUNE25,,1,2400500,2400002_JUNE25,62030953-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020819-JUNE25,,1,2400200,2400002_JUNE25,62030954-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020805-JUNE25,,1,2401000,2400002_JUNE25,62030955-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021000-JUNE25,,1,2401302,2400002_JUNE25,62030956-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020835-JUNE25,,1,2401200,2400002_JUNE25,62030957-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020752-JUNE25,,1,2400300,2400002_JUNE25,62030958-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020849-JUNE25,,1,2400400,2400002_JUNE25,62030959-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020918-JUNE25,,1,2400800,2400002_JUNE25,62030960-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020932-JUNE25,,1,2400100,2400002_JUNE25,62030961-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000020945-JUNE25,,1,2400600,2400002_JUNE25,62030962-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021015-JUNE25,,1,2400700,2400002_JUNE25,62030963-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021155-JUNE25,,1,2401200,2400002_JUNE25,62030964-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021030-JUNE25,,1,2401100,2400002_JUNE25,62030965-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021057-JUNE25,,1,2400300,2400002_JUNE25,62030966-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021043-JUNE25,,1,2400900,2400002_JUNE25,62030967-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021111-JUNE25,,1,2401000,2400002_JUNE25,62030968-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021126-JUNE25,,1,2400200,2400002_JUNE25,62030969-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021210-JUNE25,,1,2400400,2400002_JUNE25,62030970-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021141-JUNE25,,1,2401402,2400002_JUNE25,62030971-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021225-JUNE25,,1,2400500,2400002_JUNE25,62030972-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021341-JUNE25,,1,2400700,2400002_JUNE25,62030973-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021326-JUNE25,,1,2401302,2400002_JUNE25,62030974-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021241-JUNE25,,1,2400800,2400002_JUNE25,62030975-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021256-JUNE25,,1,2400100,2400002_JUNE25,62030976-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021311-JUNE25,,1,2400600,2400002_JUNE25,62030977-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021426-JUNE25,,1,2400300,2400002_JUNE25,62030978-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021356-JUNE25,,1,2401100,2400002_JUNE25,62030979-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021411-JUNE25,,1,2400900,2400002_JUNE25,62030980-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021441-JUNE25,,1,2401000,2400002_JUNE25,62030981-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021526-JUNE25,,1,2401200,2400002_JUNE25,62030982-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021557-JUNE25,,1,2400500,2400002_JUNE25,62030983-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021456-JUNE25,,1,2400200,2400002_JUNE25,62030984-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021542-JUNE25,,1,2400400,2400002_JUNE25,62030985-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021511-JUNE25,,1,2401402,2400002_JUNE25,62030986-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021700-JUNE25,,1,2401302,2400002_JUNE25,62030987-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021614-JUNE25,,1,2400800,2400002_JUNE25,62030988-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021630-JUNE25,,1,2400100,2400002_JUNE25,62030989-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021645-JUNE25,,1,2400600,2400002_JUNE25,62030990-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021744-JUNE25,,1,2400900,2400002_JUNE25,62030991-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021729-JUNE25,,1,2401100,2400002_JUNE25,62030992-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021715-JUNE25,,1,2400700,2400002_JUNE25,62030993-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050557-JUNE25,,0,2400700,2400005_JUNE25,62030994-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021800-JUNE25,,1,2400300,2400002_JUNE25,62030995-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050610-JUNE25,,0,2400900,2400005_JUNE25,62030996-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000021816-JUNE25,,1,2401000,2400002_JUNE25,62030997-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050542-JUNE25,,0,2400600,2400005_JUNE25,62030998-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050523-JUNE25,,0,2400100,2400005_JUNE25,62030999-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050709-JUNE25,,0,2401200,2400005_JUNE25,62031000-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050724-JUNE25,,0,2400400,2400005_JUNE25,62031001-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050624-JUNE25,,0,2400300,2400005_JUNE25,62031002-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050639-JUNE25,,0,2401000,2400005_JUNE25,62031003-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050654-JUNE25,,0,2400200,2400005_JUNE25,62031004-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050737-JUNE25,,0,2400500,2400005_JUNE25,62031005-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050752-JUNE25,,0,2400800,2400005_JUNE25,62031006-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050807-JUNE25,,0,2400100,2400005_JUNE25,62031007-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050822-JUNE25,,0,2400600,2400005_JUNE25,62031008-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050837-JUNE25,,0,2400700,2400005_JUNE25,62031009-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050935-JUNE25,,0,2401000,2400005_JUNE25,62031010-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050852-JUNE25,,0,2401100,2400005_JUNE25,62031011-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050920-JUNE25,,0,2400300,2400005_JUNE25,62031012-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050906-JUNE25,,0,2400900,2400005_JUNE25,62031013-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051033-JUNE25,,0,2400400,2400005_JUNE25,62031014-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050950-JUNE25,,0,2400200,2400005_JUNE25,62031015-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051004-JUNE25,,0,2401402,2400005_JUNE25,62031016-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051018-JUNE25,,0,2401200,2400005_JUNE25,62031017-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051247-JUNE25,,0,2400300,2400005_JUNE25,62031018-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051102-JUNE25,,0,2400800,2400005_JUNE25,62031019-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051048-JUNE25,,0,2400500,2400005_JUNE25,62031020-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051117-JUNE25,,0,2400100,2400005_JUNE25,62031021-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051217-JUNE25,,0,2401100,2400005_JUNE25,62031022-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051147-JUNE25,,0,2401302,2400005_JUNE25,62031023-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051132-JUNE25,,0,2400600,2400005_JUNE25,62031024-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051202-JUNE25,,0,2400700,2400005_JUNE25,62031025-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051417-JUNE25,,0,2400500,2400005_JUNE25,62031026-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051232-JUNE25,,0,2400900,2400005_JUNE25,62031027-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051302-JUNE25,,0,2401000,2400005_JUNE25,62031028-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051402-JUNE25,,0,2400400,2400005_JUNE25,62031029-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051317-JUNE25,,0,2400200,2400005_JUNE25,62031030-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051332-JUNE25,,0,2401402,2400005_JUNE25,62031031-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051602-JUNE25,,0,2400900,2400005_JUNE25,62031032-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051347-JUNE25,,0,2401200,2400005_JUNE25,62031033-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051617-JUNE25,,0,2400300,2400005_JUNE25,62031034-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051517-JUNE25,,0,2401302,2400005_JUNE25,62031035-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051432-JUNE25,,0,2400800,2400005_JUNE25,62031036-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051532-JUNE25,,0,2400700,2400005_JUNE25,62031037-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051547-JUNE25,,0,2401100,2400005_JUNE25,62031038-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051447-JUNE25,,0,2400100,2400005_JUNE25,62031039-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051502-JUNE25,,0,2400600,2400005_JUNE25,62031040-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051632-JUNE25,,0,2401000,2400005_JUNE25,62031041-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051648-JUNE25,,0,2400200,2400005_JUNE25,62031042-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051704-JUNE25,,0,2401402,2400005_JUNE25,62031043-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051719-JUNE25,,0,2401200,2400005_JUNE25,62031044-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051734-JUNE25,,0,2400400,2400005_JUNE25,62031045-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051749-JUNE25,,0,2400500,2400005_JUNE25,62031046-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000051806-JUNE25,,0,2400800,2400005_JUNE25,62031047-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000050444-JUNE25,,0,2400400,2400005_JUNE25,62031048-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000052157-JUNE25,,0,2409311,2400005_JUNE25,62031049-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000022038-JUNE25,,1,2401100,2400002_JUNE25,62031050-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032158-JUNE25,,1,2401402,2400003_JUNE25,62031051-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032259-JUNE25,,1,2400600,2400003_JUNE25,62031052-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032339-JUNE25,,1,2401100,2400003_JUNE25,62031053-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032418-JUNE25,,1,2409111,2400003_JUNE25,62031054-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-2_Saturday,60240000032438-JUNE25,,1,2401402,2400003_JUNE25,62031055-JUNE25-D08CAR-2_Saturday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020505-JUNE25,,1,2400400,2400002_JUNE25,62031090-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050424-JUNE25,,0,2400200,2400005_JUNE25,62031091-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050504-JUNE25,,0,2400500,2400005_JUNE25,62031092-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000022057-JUNE25,,1,2400400,2400002_JUNE25,62031093-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021902-JUNE25,,1,2400300,2400002_JUNE25,62031094-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052133-JUNE25,,0,2400600,2400005_JUNE25,62031095-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032259-JUNE25,,1,2400600,2400003_JUNE25,62031096-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000022118-JUNE25,,1,2401200,2400002_JUNE25,62031097-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021937-JUNE25,,1,2400100,2400002_JUNE25,62031098-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021919-JUNE25,,1,2400800,2400002_JUNE25,62031099-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032137-JUNE25,,1,2409111,2400003_JUNE25,62031100-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051927-JUNE25,,0,2400400,2400005_JUNE25,62031101-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021956-JUNE25,,1,2400600,2400002_JUNE25,62031102-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000022015-JUNE25,,1,2401000,2400002_JUNE25,62031103-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032239-JUNE25,,1,2400100,2400003_JUNE25,62031104-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021846-JUNE25,,1,2401402,2400002_JUNE25,62031105-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051847-JUNE25,,0,2401000,2400005_JUNE25,62031106-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021831-JUNE25,,1,2400200,2400002_JUNE25,62031107-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051907-JUNE25,,0,2400700,2400005_JUNE25,62031108-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051947-JUNE25,,0,2401200,2400005_JUNE25,62031109-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052007-JUNE25,,0,2409111,2400005_JUNE25,62031110-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052028-JUNE25,,0,2401402,2400005_JUNE25,62031111-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052047-JUNE25,,0,2409211,2400005_JUNE25,62031112-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052110-JUNE25,,0,2400100,2400005_JUNE25,62031113-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082626-JUNE25,,0,2409211,2400008_JUNE25,62031114-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000030408-JUNE25,,1,2400100,2400003_JUNE25,62031115-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032608-JUNE25,,1,2409311,2400003_JUNE25,62031116-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032708-JUNE25,,1,2409111,2400003_JUNE25,62031117-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082326-JUNE25,,0,2401402,2400008_JUNE25,62031118-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082426-JUNE25,,0,2409311,2400008_JUNE25,62031119-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082346-JUNE25,,0,2409211,2400008_JUNE25,62031120-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082304-JUNE25,,0,2409111,2400008_JUNE25,62031121-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000052157-JUNE25,,0,2409311,2400005_JUNE25,62031122-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082244-JUNE25,,0,2400400,2400008_JUNE25,62031123-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032358-JUNE25,,1,2400400,2400003_JUNE25,62031124-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032339-JUNE25,,1,2400700,2400003_JUNE25,62031125-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020600-JUNE25,,1,2400300,2400002_JUNE25,62031126-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082526-JUNE25,,0,2409111,2400008_JUNE25,62031127-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051826-JUNE25,,0,2400600,2400005_JUNE25,62031128-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032506-JUNE25,,1,2409211,2400003_JUNE25,62031129-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020532-JUNE25,,1,2400200,2400002_JUNE25,62031130-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082726-JUNE25,,0,2409311,2400008_JUNE25,62031131-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020615-JUNE25,,1,2400500,2400002_JUNE25,62031132-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020643-JUNE25,,1,2400100,2400002_JUNE25,62031133-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020630-JUNE25,,1,2400800,2400002_JUNE25,62031134-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020656-JUNE25,,1,2400600,2400002_JUNE25,62031135-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020711-JUNE25,,1,2401000,2400002_JUNE25,62031136-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020725-JUNE25,,1,2400700,2400002_JUNE25,62031137-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020906-JUNE25,,1,2400500,2400002_JUNE25,62031138-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020822-JUNE25,,1,2400200,2400002_JUNE25,62031139-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020837-JUNE25,,1,2401100,2400002_JUNE25,62031140-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020754-JUNE25,,1,2401200,2400002_JUNE25,62031141-JUNE25-D08CAR-3_Sunday
